,用户名称,弹幕,会员等级,发布时间,弹幕点赞,弹幕id
0,小脆桃🍑,来了第一,1,73,5,6742405897852056346
0,W,喜欢腾讯的不准时,1,70,0,6742406040711054219
0,,丁辉给我冲,0,73,3,6742412373404087200
0,,谁看完了 最后淘汰人选有我的丁辉嘛 😢,1,74,9,6742432061593235621
0,,丁辉，加油,0,73,1,6742435025338432701
0,,来了来了,4,71,1,6742438186309889807
0,,呜呜呜，辉辉,0,70,0,6742448189108366565
0,,1,0,71,0,6742524252198041476
0,我想任性一次,还是为了深深来的,2,72,7,6742482392709573173
0,,喜欢一叶知秋组合喜欢他们俩能越来越好  加油哦,0,72,6,6742618344606126037
0,,深深   我来了,0,70,0,6743077802661658352
0,,加油加油加油,0,70,1,6743154099584792854
0,,啦啦啦啦啦啦啦,0,73,0,6743481224075390009
0,,丁辉冲呀,0,70,0,6743393753656134200
0,,丁辉你要加油,0,70,0,6743526150603516502
0,,丁辉可惜啊,0,71,0,6743528171073892922
0,,丁辉冲冲冲,0,74,0,6743528181874225748
0,,第一,1,79,1,6742404253912342320
0,,丁辉丁辉,0,79,5,6742411019117853276
0,,干饭鹅 : 来了来了~~,2,77,3,6742411466164870905
0,,喜欢,4,76,0,6742429814114162491
0,KMDIL_Marya,周深我的小太阳,0,77,2,6742469791556545789
0,,辉哥加油,1,76,0,6743001069908426163
0,,哈哈我上开麦时刻啦,0,79,3,6743470745521167947
0,何日君再来,讨厌王骁,0,77,0,6743568297053319514
0,,表白詹秋怡 一直很喜欢很喜欢她 温柔且坚定,4,106,29,6742412457428926336
0,,丁辉加油,0,106,4,6742415928018009848
0,,我辉哥,1,108,3,6742421004166034522
0,,来了,6,107,0,6742424415130558294
0,我是流星我很忙，你有愿望我帮忙!,弹幕军累死了,0,108,0,6742426747461412714
0,Zfare,周深！,0,107,0,6742431356526558344
0,,喜欢不准时,0,107,0,6742434393412007869
0,,这个声音真好听,0,108,1,6742444430457319726
0,,时长爱了,0,106,4,6742610292846873326
0,🌈Eva🥳,最后他们点亮了灯可以保留一个，肯定就是丁辉啦哈哈哈,2,109,7,6742661042524366564
0,,但是丁辉就是比不上别人啊 为啥都愤愤不平,0,107,6,6742461952796595790
0,,就想问丁辉还在吗,0,107,1,6742700199395916216
0,,丁辉，给我冲冲冲！！！,0,106,0,6742817989538026407
0,,没有丁辉我看着都觉得没有意思,0,109,3,6743528811142780128
0,,、告别繁琐的,1,100,4,6742415882964111432
0,,瞿挺搞笑的还,6,101,1,6742615126017865813
0,,末位淘汰就挺残酷的,0,100,4,6742672443127823911
0,桑吉~,咸鱼 : 这一季残酷的很,6,103,3,6742714108718805008
0,,弹幕呢？,0,101,0,6742405236277104301
0,, 最后一期,0,100,3,6742773959784692948
0,,干饭鹅 : 辉哥加油,0,104,0,6742794368539141178
0,爱听歌_少年,深深我来啦,0,101,1,6742956903597898399
0,,直接拉到后面看结尾了,5,101,1,6743009591900442688
0,,真是为了流量无下限,6,102,3,6743851419335896035
